"mir_data...1."	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"139"	"mmu-miR-125b-5p,mmu-mir-125b-1"	1684.63248457432	2.36013067700749	0.624122864606169	3.78151612583008	0.00015587612267637	0.000722393643801242
"140"	"mmu-miR-125b-1-3p,mmu-mir-125b-1"	274.093265647824	1.39432791820073	0.665182241472152	2.09615926473753	0.0360680651636754	0.0866035436520563
"141"	"mmu-miR-125b-5p,mmu-mir-125b-2"	1647.05769182446	2.53244389090158	0.627319281023161	4.03692978601128	5.4155268166064e-05	0.000266753378052269
"142"	"mmu-miR-125b-2-3p,mmu-mir-125b-2"	256.979722409167	7.52517295583995	1.00560591105843	7.48322267509295	7.25218468896415e-14	1.02481691834215e-12
"143"	"mmu-miR-1264-5p,mmu-mir-1264"	0	NA	NA	NA	NA	NA
"144"	"mmu-miR-1264-3p,mmu-mir-1264"	0	NA	NA	NA	NA	NA
"145"	"mmu-miR-126a-5p,mmu-mir-126a"	4.86582886702381	-4.92231594714946	3.33301043871085	-1.47683784304418	0.139719109780295	0.268235796504708
"146"	"mmu-miR-126a-3p,mmu-mir-126a"	265.71934306651	-1.53827342960928	0.673859060840897	-2.28278214095644	0.0224432044552823	0.0698413077272685
"147"	"mmu-miR-126b-5p,mmu-mir-126b"	0	NA	NA	NA	NA	NA
"148"	"mmu-miR-126b-3p,mmu-mir-126b"	0	NA	NA	NA	NA	NA
"149"	"mmu-miR-127-5p,mmu-mir-127"	158.536500532482	-3.57902454517496	0.808523895419104	-4.42661567017725	9.57230622255777e-06	5.12504842474832e-05
"150"	"mmu-miR-127-3p,mmu-mir-127"	1169.93778893685	-3.47554220585746	0.595279905840364	-5.83850079896616	5.2672630363785e-09	4.12761885214388e-08
"151"	"mmu-miR-1271-5p,mmu-mir-1271"	0	NA	NA	NA	NA	NA
"152"	"mmu-miR-1271-3p,mmu-mir-1271"	0	NA	NA	NA	NA	NA
"153"	"mmu-miR-128-1-5p,mmu-mir-128-1"	3.84656246806086	-0.900732333144971	3.67756587100769	-0.244926226949719	0.806513553892748	0.931923168170977
"154"	"mmu-miR-128-3p,mmu-mir-128-1"	808.422018865552	-1.1341366286822	0.624564126039873	-1.81588500107001	0.0693880145799306	0.148787235243533
"155"	"mmu-miR-128-3p,mmu-mir-128-2"	616.391239003482	-1.45676321168524	0.642764924011647	-2.26640122580621	0.0234268286165979	0.072379664041245
"156"	"mmu-miR-128-2-5p,mmu-mir-128-2"	0	NA	NA	NA	NA	NA
"157"	"mmu-miR-129-5p,mmu-mir-129-1"	97.1534056204247	-2.81139151322805	0.903511382838199	-3.11162821700888	0.0018605865699769	0.00722443974468508
"158"	"mmu-miR-129-1-3p,mmu-mir-129-1"	3.75572016199621	-3.33348351048	3.43578116209827	-0.970225795301878	0.331933955586366	0.513693123367051
"159"	"mmu-miR-129-5p,mmu-mir-129-2"	97.4933180607574	-2.81896650867673	0.90253641362424	-3.12338257617423	0.00178785188745036	0.00710197385706089
"160"	"mmu-miR-129-2-3p,mmu-mir-129-2"	2.34147413457446	-0.94409512946678	3.70470282430085	-0.254836939490538	0.798849043347747	NA
"161"	"mmu-miR-1291,mmu-mir-1291"	12.1225295748434	-0.959695512645575	1.85620831389521	-0.517019294365552	0.605142690072618	0.73366103915977
"162"	"mmu-miR-1298-5p,mmu-mir-1298"	0.420448207626857	2.54513784297944	4.97569700767837	0.511513831941906	0.608991305432237	NA
"163"	"mmu-miR-1298-3p,mmu-mir-1298"	0.420448207626857	2.54513784297944	4.97569700767837	0.511513831941906	0.608991305432237	NA
"164"	"mmu-miR-129b-5p,mmu-mir-129b"	0	NA	NA	NA	NA	NA
"165"	"mmu-miR-129b-3p,mmu-mir-129b"	0	NA	NA	NA	NA	NA
"166"	"mmu-miR-1306-5p,mmu-mir-1306"	5.53581813095363	-3.30542929421952	2.9318710672226	-1.12741291087906	0.259567942853856	0.449292302690811
"167"	"mmu-miR-1306-3p,mmu-mir-1306"	14.4358704813783	1.47205295189578	1.66925904867015	0.881860100185483	0.377852466155736	0.557720592168227
"168"	"mmu-miR-130a-5p,mmu-mir-130a"	9.72287247321671	-6.06491159599753	2.60751267753207	-2.32593752976027	0.0200218835510182	0.0627595040762825
"169"	"mmu-miR-130a-3p,mmu-mir-130a"	47.5878662281548	-1.06304977344895	1.05508635760495	-1.00754764364698	0.313671674456915	0.503704020974335
"170"	"mmu-miR-130b-5p,mmu-mir-130b"	263.727619762061	-6.57524013760689	0.880576662378013	-7.46697070059788	8.20620309822708e-14	1.14092694688254e-12
"171"	"mmu-miR-130b-3p,mmu-mir-130b"	20.094775232395	-3.45009083438938	1.61886411813046	-2.1311800019224	0.0330743158644779	0.0828088493760293
"172"	"mmu-miR-130c,mmu-mir-130c"	0	NA	NA	NA	NA	NA
"173"	"mmu-miR-132-5p,mmu-mir-132"	17.4125738290611	4.34999376263572	1.65434545601024	2.62943495074272	0.00855268927029992	0.0286864519494106
"174"	"mmu-miR-132-3p,mmu-mir-132"	22.8284755948064	3.87997383755404	1.46649034638883	2.64575477575309	0.00815088811559052	0.0277442165077223
"175"	"mmu-miR-133a-5p,mmu-mir-133a-1"	0	NA	NA	NA	NA	NA
"176"	"mmu-miR-133a-3p,mmu-mir-133a-1"	0.420448207626857	2.54513784297944	4.97569700767837	0.511513831941906	0.608991305432237	NA
"177"	"mmu-miR-133a-5p,mmu-mir-133a-2"	0	NA	NA	NA	NA	NA
"178"	"mmu-miR-133a-3p,mmu-mir-133a-2"	0.420448207626857	2.54513784297944	4.97569700767837	0.511513831941906	0.608991305432237	NA
"179"	"mmu-miR-133b-5p,mmu-mir-133b"	0	NA	NA	NA	NA	NA
"180"	"mmu-miR-133b-3p,mmu-mir-133b"	0	NA	NA	NA	NA	NA
"181"	"mmu-miR-133c,mmu-mir-133c"	0	NA	NA	NA	NA	NA
"182"	"mmu-miR-134-5p,mmu-mir-134"	515.367561365425	-4.69977742537455	0.656455192422478	-7.15932706394056	8.10740485567384e-13	9.84307462759274e-12
"183"	"mmu-miR-134-3p,mmu-mir-134"	1.23431764776655	-1.38395580034607	4.80656968040142	-0.287930040001103	0.773400291588791	NA
"184"	"mmu-miR-135a-5p,mmu-mir-135a-1"	0.759816911004001	0.369093133696598	4.87618986357888	0.0756929373184214	0.939663395078098	NA
"185"	"mmu-miR-135a-1-3p,mmu-mir-135a-1"	0.420448207626857	2.54513784297944	4.97569700767837	0.511513831941906	0.608991305432237	NA
"186"	"mmu-miR-135a-5p,mmu-mir-135a-2"	0.759816911004001	0.369093133696598	4.87618986357888	0.0756929373184214	0.939663395078098	NA
"187"	"mmu-miR-135a-2-3p,mmu-mir-135a-2"	5.72715744118978	6.53935552499076	3.14501795666929	2.0792744636397	0.0375921308601441	0.0900122688929006
"188"	"mmu-miR-135b-5p,mmu-mir-135b"	92.1378792428007	-1.17710122973299	0.865887708469271	-1.35941556649868	0.174014941138952	0.323975981126947
"189"	"mmu-miR-135b-3p,mmu-mir-135b"	9.39346582927499	-2.19744975120624	2.10027888015176	-1.04626569927107	0.295438377236667	0.477800902772996
"190"	"mmu-miR-136-5p,mmu-mir-136"	16.5738146706797	-3.87281468218901	1.91942907965996	-2.01769094947499	0.0436234580030982	0.101906289427292
"191"	"mmu-miR-136-3p,mmu-mir-136"	64.2039613434646	-4.62174939070027	1.1872850717001	-3.89270403617751	9.9133063110956e-05	0.000472114366859912
"192"	"mmu-miR-137-5p,mmu-mir-137"	0.205324143902739	-0.107694992839758	4.97569705202214	-0.0216442021517348	0.98273177356138	NA
"193"	"mmu-miR-137-3p,mmu-mir-137"	0	NA	NA	NA	NA	NA
"194"	"mmu-miR-138-5p,mmu-mir-138-1"	1.01973732099793	-2.82135812230452	4.82086752514134	-0.585238674904637	0.558387243279903	NA
"195"	"mmu-miR-138-1-3p,mmu-mir-138-1"	0	NA	NA	NA	NA	NA
"196"	"mmu-miR-138-5p,mmu-mir-138-2"	0.53835318571961	-1.15779769486962	4.91037967412621	-0.235785778637503	0.813598904069514	NA
"197"	"mmu-miR-138-2-3p,mmu-mir-138-2"	1.25734062766397	0.00608644354317673	4.7941427369016	0.00126955826665902	0.998987039332104	NA
"198"	"mmu-miR-139-5p,mmu-mir-139"	46.6439017478286	0.251231832154345	1.05312654675267	0.238558065912423	0.811448284881145	0.934979258084399
"199"	"mmu-miR-139-3p,mmu-mir-139"	0.403764889289708	-0.92163830233884	4.91661841618824	-0.187453697709038	0.851304923999017	NA
"200"	"mmu-miR-140-5p,mmu-mir-140"	2351.98888929199	6.0575820340738	0.590890090902797	10.2516223022435	1.16373685286588e-24	4.17975486320995e-23
"201"	"mmu-miR-140-3p,mmu-mir-140"	299270.058683781	8.07350446546507	0.563960435090215	14.3157284857644	1.7452568247761e-46	3.00882276591399e-44
"202"	"mmu-miR-141-5p,mmu-mir-141"	1.77955423200193	-2.14729995830015	4.579561898402	-0.468887637275835	0.639149953455316	NA
"203"	"mmu-miR-141-3p,mmu-mir-141"	24.3657880421843	1.53089598269049	1.43807932861358	1.06454209599577	0.2870831950339	0.477252095578253
"204"	"mmu-miR-142a-5p,mmu-mir-142a"	7.15232655925799	1.64213129234195	2.34293869971013	0.700885299536482	0.483374599269468	0.630308240548146
"205"	"mmu-miR-142a-3p,mmu-mir-142a"	2.50020858172685	-3.95672387188102	4.35777677542238	-0.907968460935569	0.363894885108053	NA
"206"	"mmu-miR-142b,mmu-mir-142b"	0	NA	NA	NA	NA	NA
"207"	"mmu-miR-143-5p,mmu-mir-143"	3.03167836893069	-3.67393760445836	4.06112848296049	-0.904659288636967	0.365645915208038	0.545305845863891
